127.0.0.1 - - [24/Jan/2022:13:23:43 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:44:48 +0900] "GET /project/assets/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:44:48 +0900] "GET /project/images/pic02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:44:48 +0900] "GET /project/images/pic03.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:44:48 +0900] "GET /project/assets/css/fontawesome-all.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:44:48 +0900] "GET /project/images/overlay.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:44:48 +0900] "GET /project/images/bg2.jpg HTTP/1.1" 200 374175
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:44:48 +0900] "GET /project/assets/webfonts/fa-regular-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:44:48 +0900] "GET /project/assets/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:44:48 +0900] "GET /project/assets/webfonts/fa-brands-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:45:39 +0900] "GET /project/assets/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:46:40 +0900] "GET /project/index.html HTTP/1.1" 200 14335
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:46:40 +0900] "GET /project/assets/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:46:40 +0900] "GET /project/images/bg2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:52:08 +0900] "GET /project/index.html HTTP/1.1" 200 14328
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:52:08 +0900] "GET /project/images/pic01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:52:08 +0900] "GET /project/assets/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:52:08 +0900] "GET /project/assets/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:52:08 +0900] "GET /project/assets/js/browser.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:52:08 +0900] "GET /project/assets/js/breakpoints.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:52:08 +0900] "GET /project/assets/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:52:08 +0900] "GET /project/assets/js/util.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:52:08 +0900] "GET /project/images/pic02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:52:08 +0900] "GET /project/assets/css/fontawesome-all.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:52:08 +0900] "GET /project/images/pic03.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:52:08 +0900] "GET /project/images/overlay.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:52:08 +0900] "GET /project/images/bg2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:52:08 +0900] "GET /project/assets/webfonts/fa-regular-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:52:08 +0900] "GET /project/assets/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:13:52:08 +0900] "GET /project/assets/webfonts/fa-brands-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:03:10 +0900] "GET /project/index.html HTTP/1.1" 200 14426
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:03:10 +0900] "GET /project/assets/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:03:10 +0900] "GET /project/images/pic01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:03:10 +0900] "GET /project/assets/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:03:10 +0900] "GET /project/assets/js/browser.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:03:10 +0900] "GET /project/assets/js/util.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:03:10 +0900] "GET /project/assets/css/fontawesome-all.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:03:10 +0900] "GET /project/images/pic02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:03:10 +0900] "GET /project/assets/js/breakpoints.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:03:10 +0900] "GET /project/assets/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:03:10 +0900] "GET /project/images/pic03.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:03:10 +0900] "GET /project/images/overlay.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:03:10 +0900] "GET /project/images/bg2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:03:10 +0900] "GET /project/assets/webfonts/fa-regular-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:03:10 +0900] "GET /project/assets/webfonts/fa-brands-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:03:10 +0900] "GET /project/assets/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:03:39 +0900] "GET /project/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:05:11 +0900] "GET /project/index.html HTTP/1.1" 200 14531
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:05:11 +0900] "GET /project/assets/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:05:11 +0900] "GET /project/images/bg2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:06:32 +0900] "GET /project/index.html HTTP/1.1" 200 14531
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:12:57 +0900] "GET /project/index.html HTTP/1.1" 200 14974
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:12:57 +0900] "GET /project/assets/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:12:57 +0900] "GET /project/images/pic01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:12:57 +0900] "GET /project/assets/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:12:57 +0900] "GET /project/assets/js/browser.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:12:57 +0900] "GET /project/assets/js/breakpoints.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:12:57 +0900] "GET /project/assets/js/util.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:12:57 +0900] "GET /project/assets/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:12:57 +0900] "GET /project/images/pic02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:12:57 +0900] "GET /project/assets/css/fontawesome-all.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:12:57 +0900] "GET /project/images/pic03.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:12:57 +0900] "GET /project/images/overlay.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:12:57 +0900] "GET /project/images/bg2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:12:57 +0900] "GET /project/assets/webfonts/fa-brands-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:12:57 +0900] "GET /project/assets/webfonts/fa-regular-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:12:57 +0900] "GET /project/assets/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:13:01 +0900] "GET /project/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:14:12 +0900] "GET /project/index.html HTTP/1.1" 200 14989
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:18:47 +0900] "GET /project/index.html HTTP/1.1" 200 29743
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:18:47 +0900] "GET /project/images/pic01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:18:47 +0900] "GET /project/assets/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:18:47 +0900] "GET /project/assets/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:18:47 +0900] "GET /project/assets/js/breakpoints.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:18:47 +0900] "GET /project/assets/js/browser.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:18:47 +0900] "GET /project/assets/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:18:47 +0900] "GET /project/assets/css/fontawesome-all.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:18:47 +0900] "GET /project/assets/js/util.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:18:47 +0900] "GET /project/images/pic02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:18:47 +0900] "GET /project/images/pic03.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:18:47 +0900] "GET /project/images/overlay.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:18:47 +0900] "GET /project/images/bg2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:18:47 +0900] "GET /project/assets/webfonts/fa-regular-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:18:47 +0900] "GET /project/assets/webfonts/fa-brands-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:18:47 +0900] "GET /project/assets/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:20:51 +0900] "GET /project/index.html HTTP/1.1" 200 29816
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:24:13 +0900] "GET /project/index.html HTTP/1.1" 200 30044
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:24:13 +0900] "GET /project/assets/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:24:13 +0900] "GET /project/images/bg2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:25:15 +0900] "GET /project/index.html HTTP/1.1" 200 30031
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:25:15 +0900] "GET /project/images/pic01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:25:15 +0900] "GET /project/assets/js/browser.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:25:15 +0900] "GET /project/assets/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:25:15 +0900] "GET /project/images/pic02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:25:15 +0900] "GET /project/assets/js/util.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:25:15 +0900] "GET /project/assets/js/breakpoints.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:25:15 +0900] "GET /project/assets/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:25:15 +0900] "GET /project/images/pic03.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:25:15 +0900] "GET /project/assets/css/fontawesome-all.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:25:15 +0900] "GET /project/images/overlay.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:25:15 +0900] "GET /project/assets/webfonts/fa-brands-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:25:15 +0900] "GET /project/assets/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:25:15 +0900] "GET /project/assets/webfonts/fa-regular-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:27:27 +0900] "GET /project/index.html HTTP/1.1" 200 30112
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:27:46 +0900] "GET /project/index.html HTTP/1.1" 200 30136
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:27:47 +0900] "GET /project/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:31:48 +0900] "GET /project/index.html HTTP/1.1" 200 30317
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:31:48 +0900] "GET /project/assets/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:31:48 +0900] "GET /project/images/pic01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:31:48 +0900] "GET /project/assets/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:31:48 +0900] "GET /project/assets/js/browser.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:31:48 +0900] "GET /project/assets/js/util.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:31:48 +0900] "GET /project/assets/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:31:48 +0900] "GET /project/images/pic02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:31:48 +0900] "GET /project/assets/js/breakpoints.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:31:48 +0900] "GET /project/assets/css/fontawesome-all.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:31:48 +0900] "GET /project/images/pic03.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:31:48 +0900] "GET /project/images/overlay.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:31:48 +0900] "GET /project/images/bg2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:31:48 +0900] "GET /project/assets/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:31:48 +0900] "GET /project/assets/webfonts/fa-regular-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:31:48 +0900] "GET /project/assets/webfonts/fa-brands-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:31:48 +0900] "GET /project/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:33:55 +0900] "GET /project/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:34:46 +0900] "GET /project/index.html HTTP/1.1" 200 30380
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:35:58 +0900] "GET /project/index.html HTTP/1.1" 200 30374
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:37:02 +0900] "GET /project/index.html HTTP/1.1" 200 30484
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:37:02 +0900] "GET /project/assets/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:37:02 +0900] "GET /project/images/bg2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:40:21 +0900] "GET /project/index.html HTTP/1.1" 200 30529
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:40:21 +0900] "GET /project/images/pic01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:40:21 +0900] "GET /project/assets/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:40:21 +0900] "GET /project/assets/js/browser.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:40:21 +0900] "GET /project/assets/js/breakpoints.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:40:21 +0900] "GET /project/images/pic02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:40:21 +0900] "GET /project/assets/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:40:21 +0900] "GET /project/assets/js/util.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:40:21 +0900] "GET /project/assets/css/fontawesome-all.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:40:21 +0900] "GET /project/images/pic03.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:40:21 +0900] "GET /project/images/overlay.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:40:21 +0900] "GET /project/assets/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:40:21 +0900] "GET /project/assets/webfonts/fa-regular-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:14:40:21 +0900] "GET /project/assets/webfonts/fa-brands-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2022:15:10:41 +0900] "GET /project/index.html HTTP/1.1" 200 30528
